error_hybrid_syn,error_hybrid_phys,error_phys
0.03745387,0.012955447,0.01615562
0.03777561,0.012840214,0.016075436
0.038118746,0.012722097,0.01598986
0.038476914,0.012600526,0.015898658
0.03885547,0.01247524,0.015801614
0.039233804,0.0123454835,0.015698524
0.039626904,0.012212775,0.015589209
0.04004065,0.012076138,0.015473539
0.040464588,0.011935378,0.015351413
0.04090428,0.0117908595,0.015222782
0.04133986,0.011642104,0.015087644
0.041797783,0.011489912,0.014946029
0.042255677,0.011333413,0.01479801
0.04271883,0.011174069,0.014643686
0.043196045,0.01101204,0.014483168
0.043670777,0.010846963,0.014316567
0.044132374,0.010680175,0.014143999
0.044593256,0.010512583,0.013965549
0.04504998,0.010343402,0.013781289
0.045503687,0.010172505,0.013591267
0.045964267,0.010000065,0.013395513
0.046441257,0.009826225,0.013194057
0.046929188,0.009650328,0.012986951
0.047427505,0.0094715385,0.012774289
0.04794379,0.009290285,0.012556256
0.048455007,0.0091063045,0.012333137
0.048968386,0.008920378,0.012105332
0.049476948,0.008731757,0.011873345
0.049982816,0.008542561,0.011637767
0.050478958,0.008353051,0.011399236
0.050981723,0.008164292,0.011158414
0.05148611,0.007976336,0.010915931
0.052002314,0.0077901743,0.010672375
0.052515846,0.0076050214,0.010428264
0.053039074,0.007421623,0.010184057
0.05354228,0.00723947,0.009940156
0.054041296,0.007059975,0.009696956
0.054538906,0.0068823905,0.0094548715
0.05505239,0.0067071705,0.00921437
0.055577785,0.0065331007,0.008976021
0.056094814,0.006360629,0.008740476
0.056610294,0.006190445,0.008508471
0.05712841,0.0060232063,0.008280769
0.05763958,0.0058587096,0.008058124
0.058146827,0.005698388,0.007841232
0.058654238,0.005542317,0.0076306853
0.059166435,0.005391069,0.0074269604
0.059674077,0.0052441796,0.0072304173
0.06017892,0.005102373,0.0070413146
0.060697395,0.0049651973,0.006859831
0.061214533,0.004832185,0.006686096
0.061726786,0.0047037047,0.006520221
0.062218294,0.0045798416,0.0063623115
0.06270006,0.004461417,0.0062124664
0.06319083,0.00434744,0.0060707647
0.06368098,0.004237306,0.005937247
0.06414658,0.0041314997,0.005811893
0.06459973,0.004031747,0.005694599
0.06504285,0.0039372793,0.0055851834
0.065482706,0.0038483094,0.0054833777
0.065925784,0.0037642845,0.0053888448
0.06637651,0.003684901,0.0053012
0.066819556,0.0036090852,0.0052200244
0.06724979,0.0035378325,0.005144895
0.0676666,0.0034709186,0.0050753965
0.06806639,0.003408626,0.005011139
0.06846485,0.0033504365,0.0049517606
0.06885027,0.0032955965,0.004896926
0.06921019,0.0032443376,0.004846332
0.06955187,0.0031973552,0.0047996934
0.06987833,0.0031539616,0.0047567426
0.07020459,0.0031144216,0.0047172243
0.07051459,0.0030773727,0.0046808925
0.070826896,0.0030440388,0.004647505
0.071110025,0.0030139897,0.0046168324
0.071374126,0.002990977,0.0045886473
0.071615994,0.0029849487,0.004562861
0.071837924,0.003032383,0.0045410395
0.07204391,0.0031821672,0.00453794
0.07224037,0.0031718172,0.004640841
0.07241652,0.0029610984,0.0049340744
0.07258574,0.0036721104,0.0048052077
0.072724886,0.0043556993,0.004776301
0.072835274,0.0036090664,0.004487815
0.07292627,0.0029865862,0.004518706
0.073021956,0.0032729616,0.017351292
0.073108315,0.019084692,0.012023967
0.073187135,0.0065187044,0.009994374
0.07325449,0.0066355136,0.005834096
0.07331742,0.003970235,0.0046896725
0.07336229,0.0030786071,0.0044578663
0.073400036,0.0028790082,0.0044104275
0.07343631,0.0028406575,0.004398705
0.07348282,0.0028345669,0.004394214
0.07352121,0.0028337506,0.00439132
0.0735615,0.002834195,0.0043888493
0.07359271,0.0028344903,0.004386537
0.07363956,0.0028351597,0.004384315
0.07366659,0.0028347466,0.0043821633
0.07367297,0.0028345753,0.004380069
0.07366326,0.0028346493,0.0043780254
0.07366215,0.0028351196,0.0043760277
0.07366491,0.0028349324,0.00437407
0.073671356,0.002834099,0.0043721474
0.07367066,0.0028325669,0.0043702573
0.07366443,0.002831385,0.0043683937
0.07365112,0.002830518,0.004366555
0.0736228,0.0028300157,0.0043647373
0.07359787,0.002829944,0.0043629385
0.073568486,0.0028294506,0.004361157
0.073523715,0.0028288784,0.0043593887
0.073484875,0.0028286304,0.0043576336
0.073433064,0.0028281126,0.0043558897
0.07336599,0.0028276858,0.0043541547
0.07330363,0.0028279899,0.00435243
0.07323838,0.0028283023,0.004350711
0.07317951,0.0028290784,0.0043489984
0.07311249,0.0028296409,0.004347292
0.07300671,0.002830927,0.0043455884
0.072890535,0.0028337957,0.0043438897
0.07276526,0.0028371383,0.0043421937
0.07263643,0.0028412761,0.004340502
0.07252457,0.0028456314,0.004338812
0.072428934,0.002849365,0.004337123
0.07235325,0.002852419,0.0043354374
0.072297424,0.0028546043,0.0043337536
0.07225435,0.0028557584,0.0043320702
0.0722149,0.0028565857,0.0043303883
0.07218864,0.0028573624,0.004328708
0.07215356,0.0028579603,0.0043270276
0.0721048,0.0028592201,0.00432535
0.07204845,0.0028612958,0.004323673
0.0720142,0.0028638297,0.0043219957
0.071994975,0.0028653801,0.0043203207
0.071959116,0.0028667094,0.004318645
0.07193933,0.0028690966,0.004316972
0.07192426,0.0028711036,0.0043153
0.07192108,0.0028729802,0.0043136287
0.07193171,0.0028745697,0.004311958
0.07192964,0.0028757036,0.004310289
0.071899846,0.002877645,0.004308622
0.07187266,0.0028806287,0.0043069553
0.0718552,0.0028835628,0.0043052915
0.071842454,0.0028863444,0.0043036286
0.071825914,0.0028891615,0.004301968
0.07179358,0.00289164,0.0043003093
0.0717745,0.002894535,0.0042986525
0.07176406,0.0028975613,0.004296999
0.0717511,0.0029003082,0.004295347
0.071739666,0.0029030542,0.0042936974
0.07176056,0.0029055139,0.004292052
0.071775116,0.0029068447,0.0042904075
0.071786925,0.0029082475,0.004288768
0.071791574,0.0029095586,0.0042871316
0.07181137,0.0029110096,0.0042854985
0.07184775,0.002911993,0.0042838673
0.071878545,0.0029124338,0.004282243
0.071899325,0.0029130385,0.004280621
0.0719408,0.002913186,0.0042790035
0.07197866,0.0029125842,0.004277391
0.07202145,0.0029118597,0.0042757825
0.07206358,0.0029112243,0.0042741797
0.07211437,0.0029101716,0.004272581
0.07215241,0.002908871,0.0042709885
0.07219587,0.0029084524,0.004269401
0.07221275,0.0029079774,0.0042678206
0.07222294,0.0029082277,0.0042662458
0.07221927,0.002908676,0.0042646765
0.072204374,0.0029095784,0.004263114
0.0721895,0.0029105355,0.0042615575
0.072154075,0.0029111104,0.0042600087
0.07211241,0.0029120669,0.0042584687
0.072056234,0.0029134115,0.0042569344
0.071983635,0.0029153242,0.004255409
0.07191712,0.0029178222,0.004253891
0.071856424,0.0029200292,0.004252381
0.07180264,0.0029218039,0.0042508794
0.07176923,0.002923283,0.004249387
0.07173756,0.002924217,0.0042479048
0.07170942,0.002924589,0.0042464305
0.071682036,0.002924766,0.0042449674
0.07166205,0.0029250337,0.004243513
0.07163998,0.0029249708,0.0042420686
0.07160622,0.0029248574,0.0042406353
0.07156264,0.0029247678,0.0042392137
0.07150406,0.0029249715,0.004237802
0.0714308,0.0029256504,0.004236402
0.0713655,0.0029268572,0.0042350143
0.07129693,0.002927756,0.0042336364
0.07119038,0.0029286544,0.004232273
0.07107431,0.0029311855,0.004230921
0.07095009,0.0029338785,0.0042295824
0.070817,0.0029367774,0.0042282557
0.070703335,0.002939445,0.004226943
0.07059368,0.0029412308,0.0042256447
0.07048919,0.0029428469,0.00422436
0.07037694,0.0029442813,0.004223089
0.07026058,0.0029462706,0.0042218333
0.070144504,0.00294843,0.0042205914
0.07004487,0.0029507824,0.0042193653
0.06994505,0.002952584,0.004218153
0.069834344,0.002954563,0.0042169564
0.06972774,0.002957045,0.0042157774
0.069638856,0.0029594079,0.0042146128
0.06954062,0.002961141,0.0042134654
0.06942732,0.002963266,0.004212335
0.06931797,0.0029657239,0.004211221
0.069199406,0.002967988,0.0042101233
0.06908406,0.0029705195,0.0042090444
0.06897003,0.002972715,0.0042079818
0.06884797,0.0029748515,0.004206937
0.06872288,0.0029773475,0.00420591
0.06858377,0.0029797952,0.0042049014
0.06843874,0.0029829657,0.004203912
0.068292476,0.0029859892,0.00420294
0.06815844,0.0029891059,0.004201987
0.0680004,0.002992114,0.0042010527
0.06785192,0.0029959593,0.0042001377
0.06770923,0.0029993071,0.004199242
0.06756874,0.003002345,0.004198365
0.067433156,0.0030056562,0.0041975095
0.06728893,0.0030088094,0.0041966722
0.06716265,0.0030125189,0.004195856
0.067035824,0.0030160013,0.004195058
0.06690233,0.003019576,0.004194281
0.06677983,0.0030233543,0.0041935244
0.06665907,0.0030262654,0.004192787
0.06653208,0.0030288203,0.0041920706
0.066395655,0.0030312052,0.0041913753
0.066257015,0.0030333854,0.0041906987
0.06612586,0.0030350068,0.0041900435
0.0660068,0.0030357698,0.004189409
0.06588198,0.0030359372,0.004188794
0.06576457,0.0030363733,0.004188201
0.0656435,0.0030366343,0.004187627
0.06550911,0.0030369733,0.004187074
0.06536456,0.0030382397,0.004186542
0.06521154,0.0030402632,0.00418603
0.0650596,0.0030422201,0.0041855387
0.06490291,0.0030440364,0.0041850675
0.06474659,0.003046177,0.0041846167
0.06459604,0.0030484027,0.0041841865
0.06443,0.003050369,0.004183775
0.0642656,0.0030527771,0.004183384
0.06410605,0.0030548119,0.004183014
0.063956864,0.0030568966,0.004182663
0.06382556,0.003058885,0.004182331
0.06369181,0.003060768,0.004182018
0.06356216,0.0030629,0.0041817254
0.06341576,0.0030647404,0.0041814516
0.063279524,0.0030671044,0.0041811964
0.063133694,0.003069458,0.00418096
0.06299062,0.0030723973,0.004180743
0.06284055,0.0030752772,0.0041805436
0.06269554,0.003078329,0.0041803615
0.06254907,0.0030813585,0.004180198
0.062393755,0.0030843886,0.0041800514
0.062246095,0.0030876694,0.004179923
0.062105488,0.0030906664,0.004179811
0.061971452,0.003093458,0.0041797156
0.061837494,0.0030961013,0.0041796383
0.061709847,0.0030984846,0.004179576
0.061583202,0.003100951,0.0041795312
0.0614392,0.0031032253,0.0041795014
0.061284784,0.0031058185,0.004179488
0.061137248,0.0031084202,0.0041794893
0.060978726,0.003110609,0.004179507
0.06081541,0.0031132093,0.0041795406
0.06065927,0.0031157471,0.00417959
0.06051626,0.0031179145,0.004179653
0.060381185,0.0031193898,0.0041797333
0.060260106,0.0031204743,0.00417983
0.060128536,0.0031209365,0.004179944
0.059995264,0.003121729,0.0041800756
0.05985801,0.0031226545,0.0041802246
0.059706002,0.003123665,0.0041803964
0.059559997,0.0031249353,0.0041805897
0.059404146,0.0031260017,0.004180809
0.059247747,0.0031275863,0.004181057
0.059079833,0.0031293188,0.004181343
0.05890967,0.0031313696,0.0041816686
0.05875745,0.0031333736,0.0041820435
0.058600716,0.0031347445,0.00418248
0.058455262,0.0031361955,0.0041829897
0.058325306,0.003137381,0.0041835923
0.058201388,0.003138158,0.0041843085
0.05808544,0.0031388996,0.0041851643
0.0579653,0.0031393557,0.004186193
0.057856128,0.0031398349,0.0041874195
0.057746522,0.0031402225,0.0041888854
0.057616867,0.003140664,0.004190632
0.057453807,0.0031416204,0.0041926587
0.057260897,0.0031434149,0.0041950042
0.05706813,0.003145878,0.0041976324
0.05687158,0.0031486028,0.0042004376
0.056670196,0.0031514277,0.004203328
0.056496684,0.0031542748,0.004206137
0.056345563,0.0031562925,0.004208609
0.05619976,0.0031577651,0.0042105624
0.056073196,0.0031588557,0.004211878
0.055964813,0.0031594052,0.004212449
0.05585866,0.0031595728,0.0042123487
0.055728126,0.0031597728,0.0042116474
0.05559226,0.0031606476,0.0042106453
0.055450223,0.003161717,0.0042094067
0.05531714,0.003163093,0.0042081224
0.055159498,0.0031643284,0.004206892
0.05499867,0.0031665608,0.0042058397
0.05483345,0.0031689468,0.004204943
0.05466213,0.0031716307,0.004204244
0.054516643,0.0031744319,0.0042037307
0.054374173,0.0031766242,0.0042033894
0.054240752,0.0031788277,0.004203196
0.05411179,0.0031805204,0.004203127
0.053991962,0.0031819984,0.004203202
0.053853564,0.0031830424,0.0042033787
0.053720713,0.0031847483,0.004203651
0.053574804,0.0031862697,0.00420402
0.053413987,0.003187786,0.004204468
0.053263668,0.0031893523,0.0042049875
0.053119037,0.0031908362,0.004205586
0.05297508,0.0031923552,0.004206247
0.052831993,0.0031941119,0.0042069587
0.05269724,0.003195722,0.0042077065
0.052568533,0.003197253,0.004208507
0.05242872,0.0031987315,0.004209314
0.052281953,0.0032005047,0.004210127
0.052134506,0.0032025871,0.0042109303
0.05199565,0.0032044258,0.0042117005
0.05187027,0.003206404,0.0042124023
0.051759824,0.0032081448,0.0042130454
0.051640444,0.003209728,0.0042136055
0.05151158,0.0032114084,0.0042140777
0.051377412,0.0032132159,0.0042144433
0.051227897,0.0032150552,0.0042147194
0.05107739,0.003217108,0.00421491
0.050925028,0.0032188746,0.004215023
0.050774004,0.0032204357,0.0042150766
0.050616868,0.003222162,0.004215124
0.050455827,0.003223931,0.0042151283
0.050298877,0.0032259645,0.0042151483
0.050146025,0.0032280502,0.0042151595
0.049994826,0.0032300998,0.0042152125
0.049849864,0.0032321922,0.004215271
0.04970657,0.0032339913,0.0042153914
0.049567726,0.0032357622,0.0042155236
0.049434405,0.0032374882,0.004215711
0.049301777,0.0032392566,0.0042159455
0.049182195,0.0032410915,0.0042162156
0.049056213,0.0032426775,0.0042165187
0.0489175,0.0032444575,0.0042168647
0.048772126,0.0032462697,0.004217253
0.04862994,0.003247989,0.004217646
0.048483685,0.003249533,0.004218076
0.04833743,0.0032509053,0.0042185024
0.048187792,0.0032519149,0.004218957
0.048041433,0.00325317,0.004219412
0.047899444,0.0032545098,0.004219857
0.047769636,0.003255699,0.004220308
0.047651753,0.0032563086,0.004220737
0.04753711,0.0032564597,0.004221154
0.047414858,0.003256596,0.004221539
0.04726508,0.003257071,0.0042219185
0.047095913,0.0032584923,0.0042222696
0.04690136,0.0032605843,0.004222606
0.04672877,0.0032635015,0.0042229127
0.046561282,0.0032659406,0.0042232196
0.04641614,0.0032681483,0.004223497
0.04628523,0.0032696254,0.004223768
0.046190333,0.0032706144,0.0042240378
0.046101,0.003270599,0.004224305
0.04598923,0.0032704703,0.0042245733
0.0458719,0.003270976,0.0042248364
0.0457394,0.0032714978,0.004225104
0.04559012,0.0032727697,0.004225371
0.0454457,0.0032739772,0.004225667
0.045287874,0.0032752347,0.004225951
0.045148674,0.0032771283,0.004226261
0.04499267,0.0032787423,0.004226574
0.04482993,0.0032806988,0.004226894
0.044677135,0.0032827493,0.0042272136
0.044528786,0.003284507,0.0042275456
0.044409785,0.0032861985,0.0042278753
0.0442745,0.0032872793,0.00422821
0.04412626,0.0032886905,0.0042285486
0.04397814,0.0032903317,0.004228878
0.04380416,0.0032920104,0.004229209
0.043627102,0.0032942193,0.0042295326
0.04347883,0.0032965746,0.004229856
0.043373533,0.0032981653,0.004230166
0.043299414,0.0032985604,0.0042304867
0.043215837,0.003298234,0.0042307987
0.043119542,0.0032979858,0.004231095
0.04298435,0.0032980035,0.004231403
0.04278999,0.0032991506,0.004231694
0.042567104,0.003301722,0.004231993
0.042346247,0.0033052485,0.0042322916
0.042156402,0.0033088017,0.0042325873
0.042015664,0.003311651,0.004232888
0.04189548,0.0033134185,0.004233185
0.041804258,0.0033146243,0.0042334856
0.041741833,0.0033149582,0.004233795
0.041689113,0.0033143535,0.004234103
0.041582443,0.0033136602,0.004234415
0.041425563,0.0033144422,0.004234728
0.041221786,0.0033165847,0.004235043
0.04101533,0.0033203263,0.004235357
0.040835302,0.0033241506,0.0042356793
0.040668532,0.0033271578,0.0042360066
0.040531103,0.00332941,0.0042363317
0.040401496,0.0033306214,0.0042366516
0.04027245,0.0033317201,0.0042369743
0.040149987,0.0033326184,0.0042372993
0.040031202,0.0033333816,0.0042376244
0.039876524,0.0033342058,0.0042379503
0.039692782,0.0033359637,0.0042382753
0.039501123,0.003338633,0.0042385934
0.039328236,0.003341576,0.004238926
0.039163936,0.0033442616,0.004239242
0.039027248,0.003346543,0.0042395694
0.038879097,0.0033482455,0.004239887
0.038736623,0.0033500674,0.0042402153
0.038607333,0.0033515159,0.0042405394
0.038449816,0.0033528267,0.0042408607
0.038271613,0.0033550528,0.004241182
0.038071092,0.0033575303,0.004241515
0.037899286,0.003360233,0.004241845
0.037744578,0.0033622202,0.0042421706
0.037582383,0.0033635434,0.0042425077
0.037382588,0.0033648212,0.004242844
0.03717983,0.003367267,0.0042431704
0.036976624,0.0033696368,0.004243512
0.036793277,0.0033719195,0.0042438502
0.036622196,0.0033735388,0.00424419
0.036458153,0.0033752713,0.0042445315
0.036328558,0.0033767098,0.0042448808
0.036201585,0.0033773144,0.0042452174
0.036068417,0.003377779,0.004245566
0.0359197,0.003378444,0.0042459136
0.035711758,0.003379379,0.0042462554
0.035513993,0.0033816418,0.0042466074
0.035303038,0.0033837734,0.004246955
0.035089545,0.0033862428,0.0042473166
0.034880206,0.0033882125,0.0042476626
0.034698125,0.003389835,0.004248017
0.0345596,0.003390889,0.0042483783
0.03442185,0.0033912675,0.0042487364
0.034262124,0.0033917173,0.004249095
0.03408491,0.0033927318,0.0042494596
0.033851344,0.0033941343,0.004249823
0.033622067,0.0033966012,0.004250186
0.033412617,0.0033994203,0.004250553
0.033203505,0.0034019086,0.004250925
0.03301043,0.003404258,0.004251293
0.032839105,0.0034062502,0.0042516645
0.032669574,0.0034077782,0.0042520436
0.032488592,0.0034093845,0.0042524165
0.032293182,0.0034112255,0.004252797
0.032102205,0.0034132479,0.004253173
0.031906426,0.0034150232,0.004253556
0.03172114,0.0034167892,0.00425394
0.031529628,0.0034180186,0.0042543286
0.031316634,0.003419252,0.0042547127
0.031099739,0.0034210808,0.0042551
0.030902436,0.0034229457,0.004255494
0.030713202,0.0034243632,0.004255892
0.03055262,0.0034256242,0.0042562806
0.030379092,0.003426317,0.004256686
0.030185211,0.0034273495,0.0042570797
0.029996283,0.0034287586,0.004257486
0.029818688,0.0034300275,0.0042578895
0.029639248,0.0034308948,0.0042582992
0.029451072,0.0034318021,0.0042586992
0.029256556,0.003432905,0.004259119
0.029063813,0.0034343428,0.004259532
0.028870286,0.003435851,0.0042599454
0.028661693,0.003437306,0.004260357
0.028452722,0.003439101,0.0042607854
0.028259235,0.0034410644,0.0042612064
0.02804629,0.003443158,0.004261628
0.027848493,0.0034457394,0.0042620543
0.027673045,0.0034482887,0.004262484
0.027477056,0.0034504717,0.0042629135
0.027294138,0.0034528929,0.004263345
0.027112024,0.0034548996,0.0042637787
0.0269619,0.0034566654,0.004264215
0.026770338,0.0034578552,0.004264659
0.026555333,0.0034598117,0.0042650965
0.02630359,0.0034626545,0.004265546
0.026061991,0.003466359,0.0042660017
0.025870627,0.0034698164,0.0042664446
0.025738535,0.0034722178,0.004266897
0.025649972,0.0034733627,0.004267354
0.025513615,0.0034737105,0.004267808
0.02532863,0.003475178,0.0042682714
0.025134875,0.0034776176,0.0042687263
0.024938185,0.0034798742,0.0042691925
0.024700982,0.0034821369,0.0042696614
0.024496986,0.0034851118,0.00427013
0.02436655,0.0034875954,0.0042706016
0.024230212,0.0034892098,0.0042710747
0.024122508,0.0034909206,0.0042715473
0.023957524,0.003492152,0.0042720274
0.023764536,0.0034949335,0.004272508
0.023599034,0.0034984997,0.0042729946
0.023431947,0.0035014034,0.0042734793
0.02326147,0.0035040001,0.004273967
0.023112273,0.00350658,0.0042744586
0.022950064,0.0035086346,0.0042749587
0.022773437,0.0035110626,0.004275453
0.022592435,0.003513893,0.004275955
0.02245945,0.003516572,0.004276457
0.022346446,0.0035186973,0.004276959
0.0222237,0.0035206142,0.0042774645
0.022072727,0.0035228739,0.0042779776
0.021895422,0.0035255558,0.004278488
0.0217648,0.003528547,0.004278998
0.021595819,0.003531084,0.0042795152
0.021456407,0.0035340795,0.0042800335
0.021327967,0.003536516,0.004280557
0.02120269,0.003538559,0.0042810827
0.021049812,0.0035402493,0.0042816154
0.020892281,0.0035421862,0.004282141
0.02077275,0.0035441064,0.0042826748
0.020728562,0.0035453676,0.004283218
0.020632198,0.003545611,0.0042837514
0.02051967,0.003546746,0.00428429
0.020348405,0.0035482615,0.0042848326
0.020146543,0.0035509246,0.004285384
0.019982046,0.003554317,0.00428593
0.01989279,0.0035575198,0.0042864825
0.019783996,0.0035595968,0.0042870357
0.019684032,0.003561866,0.004287594
0.019595427,0.0035638423,0.004288147
0.019467732,0.0035655773,0.004288717
0.01934226,0.0035676137,0.0042892816
0.019257264,0.0035697934,0.004289843
0.019141097,0.0035716863,0.004290415
0.019041523,0.00357396,0.0042909887
0.018923402,0.0035759201,0.0042915656
0.0187992,0.0035780556,0.0042921426
0.01869091,0.003580358,0.004292726
0.018590126,0.0035824026,0.004293308
0.018511513,0.0035842075,0.0042938944
0.01838899,0.0035855887,0.00429448
0.01824243,0.0035875675,0.004295075
0.01812159,0.0035899868,0.004295672
0.018024286,0.0035922355,0.0042962744
0.017984016,0.0035941713,0.0042968686
0.017929576,0.0035952788,0.0042974767
0.017816624,0.0035967685,0.0042980793
0.017712109,0.0035993527,0.004298691
0.01760173,0.0036015795,0.004299298
0.017489605,0.0036041385,0.0042999117
0.017414493,0.003606672,0.0043005273
0.017375601,0.0036087353,0.004301145
0.017296007,0.003610366,0.004301776
0.017176969,0.0036121993,0.004302398
0.017026613,0.0036147288,0.004303026
0.016884914,0.0036176615,0.0043036537
0.016762212,0.003620399,0.0043042907
0.016767588,0.0036226944,0.004304925
0.016816368,0.00362368,0.0043055583
0.016809475,0.0036238874,0.004306205
0.0167204,0.0036248157,0.0043068496
0.016516943,0.003627023,0.0043074973
0.016320836,0.0036306498,0.004308145
0.01621115,0.0036340978,0.0043088016
0.016172772,0.0036365765,0.004309457
0.016215019,0.0036380286,0.004310118
0.01623502,0.0036388217,0.0043107774
0.0161441,0.0036397674,0.0043114414
0.01604998,0.0036421835,0.004312106
0.015902499,0.003644626,0.004312776
0.01579789,0.0036474466,0.0043134503
0.0158055,0.003649954,0.004314124
0.015798673,0.0036513652,0.004314802
0.015739482,0.0036525542,0.004315483
0.015671693,0.0036545002,0.0043161646
0.015563819,0.0036565077,0.0043168515
0.015521095,0.0036587599,0.0043175435
0.015438506,0.003660544,0.0043182317
0.015377147,0.0036629308,0.004318925
0.015296627,0.0036651648,0.004319628
0.015250355,0.0036675278,0.0043203277
0.015239669,0.0036695441,0.0043210285
0.015222763,0.003671136,0.0043217377
0.015146667,0.0036727032,0.004322446
0.0150025785,0.0036749719,0.0043231575
0.0149157345,0.0036777542,0.0043238704
0.014876234,0.003679955,0.004324587
0.01485982,0.0036814585,0.0043253107
0.014827879,0.003682707,0.0043260297
0.014828106,0.0036841356,0.0043267556
0.014776604,0.0036854832,0.0043274825
0.014660034,0.003687028,0.0043282136
0.014509788,0.0036892802,0.004328944
0.014388352,0.0036919878,0.004329681
0.01440746,0.0036942754,0.0043304204
0.014406185,0.0036950798,0.0043311645
0.014401271,0.0036958593,0.00433191
0.014327586,0.0036968184,0.0043326584
0.014269701,0.003698466,0.004333409
0.014188132,0.0036998477,0.00433416
0.014128002,0.0037013984,0.0043349173
0.014086512,0.003702896,0.0043356763
0.014029143,0.0037041814,0.0043364395
0.014035444,0.0037055935,0.0043372
0.013919371,0.0037065519,0.004337964
0.0138666965,0.0037082913,0.004338737
0.013741578,0.0037101,0.0043395036
0.013633288,0.003712113,0.0043402826
0.013634442,0.0037141265,0.0043410608
0.013605357,0.0037153473,0.0043418384
0.013662288,0.0037162239,0.004342625
0.013669785,0.0037168243,0.004343409
0.0135909915,0.0037175901,0.0043441965
0.013513778,0.0037188332,0.0043449905
0.013390066,0.003720325,0.00434578
0.013296307,0.0037216607,0.0043465807
0.013293116,0.0037232845,0.004347378
0.013233192,0.003724222,0.0043481803
0.013293389,0.0037253855,0.0043489845
0.013294042,0.0037262181,0.0043497942
0.013206232,0.0037270465,0.004350602
0.01313001,0.003728937,0.0043514073
